"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
"11",0.00649350649350649,0.012987012987013,0.0194805194805195,0.0227272727272727,0.0227272727272727,0.012987012987013,0.025974025974026,0.038961038961039,0.0422077922077922,0.0324675324675325,0.0422077922077922,0.0422077922077922,0.0422077922077922,0.0487012987012987,0.0422077922077922,0.0227272727272727,0.0324675324675325,0.038961038961039,0.0292207792207792,0.0324675324675325,0.0487012987012987,0.0422077922077922,0.0357142857142857,0.051948051948052,0.038961038961039,0.025974025974026,0.025974025974026,0.025974025974026,0.0227272727272727,0.0324675324675325,0.025974025974026,0.012987012987013
"12",0.038961038961039,0.0487012987012987,0.0324675324675325,0.0292207792207792,0.0357142857142857,0.0487012987012987,0.0487012987012987,0.0357142857142857,0.0194805194805195,0.0324675324675325,0.0324675324675325,0.00974025974025974,0.0324675324675325,0.0357142857142857,0.025974025974026,0.0422077922077922,0.0487012987012987,0.0292207792207792,0.0227272727272727,0.0324675324675325,0.0324675324675325,0.00324675324675325,0.025974025974026,0.0454545454545455,0.0194805194805195,0.051948051948052,0.0324675324675325,0.0194805194805195,0.0162337662337662,0.012987012987013,0.0324675324675325,0.025974025974026
"13",0.347402597402597,0.0616883116883117,0.0714285714285714,0.0779220779220779,0.0681818181818182,0.0616883116883117,0.012987012987013,0.0292207792207792,0.0324675324675325,0.0227272727272727,0.00649350649350649,0.025974025974026,0.0357142857142857,0.00974025974025974,0.0227272727272727,0.0194805194805195,0.00974025974025974,0.00649350649350649,0.00649350649350649,0.012987012987013,0.00324675324675325,0.00324675324675325,0.00974025974025974,0.00649350649350649,0,0.0162337662337662,0.00324675324675325,0.00649350649350649,0.00649350649350649,0,0.00324675324675325,0
"14",0.0441176470588235,0.0441176470588235,0.0441176470588235,0.0441176470588235,0.0294117647058824,0.0441176470588235,0.0294117647058824,0.0441176470588235,0.0588235294117647,0.0294117647058824,0.0588235294117647,0.0441176470588235,0.0441176470588235,0.0441176470588235,0.0441176470588235,0.0441176470588235,0,0.0294117647058824,0.0441176470588235,0,0.0294117647058824,0.0294117647058824,0.0441176470588235,0.0147058823529412,0.0294117647058824,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0147058823529412,0,0.0147058823529412,0.0147058823529412
"15",0.025974025974026,0.0194805194805195,0.0357142857142857,0.0357142857142857,0.038961038961039,0.0194805194805195,0.0324675324675325,0.025974025974026,0.0324675324675325,0.0487012987012987,0.0422077922077922,0.0487012987012987,0.025974025974026,0.0194805194805195,0.0357142857142857,0.0324675324675325,0.0162337662337662,0.0292207792207792,0.0487012987012987,0.0292207792207792,0.0227272727272727,0.051948051948052,0.025974025974026,0.0162337662337662,0.038961038961039,0.0292207792207792,0.0292207792207792,0.0422077922077922,0.038961038961039,0.0292207792207792,0.0292207792207792,0.00324675324675325
"16",0,0.0454545454545455,0.0454545454545455,0,0.0227272727272727,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0.0454545454545455,0.0227272727272727,0.0454545454545455,0,0.0681818181818182,0.0227272727272727,0.0681818181818182,0.0227272727272727,0.0681818181818182,0.0681818181818182,0.0227272727272727,0,0.0681818181818182,0.113636363636364,0,0.0454545454545455,0,0,0,0.0454545454545455,0.0227272727272727,0,0
"17",0.0227272727272727,0.0324675324675325,0.0227272727272727,0.0162337662337662,0.025974025974026,0.0324675324675325,0.0357142857142857,0.0227272727272727,0.0162337662337662,0.0292207792207792,0.0227272727272727,0.0227272727272727,0.0162337662337662,0.025974025974026,0.025974025974026,0.0357142857142857,0.0487012987012987,0.0227272727272727,0.0324675324675325,0.0357142857142857,0.0357142857142857,0.0227272727272727,0.0357142857142857,0.0357142857142857,0.0227272727272727,0.0454545454545455,0.038961038961039,0.025974025974026,0.038961038961039,0.0292207792207792,0.038961038961039,0.0844155844155844
"18",0.00649350649350649,0.0194805194805195,0.0227272727272727,0.0227272727272727,0.0162337662337662,0.0194805194805195,0.0324675324675325,0.0487012987012987,0.0422077922077922,0.0357142857142857,0.051948051948052,0.0454545454545455,0.0487012987012987,0.0551948051948052,0.0357142857142857,0.038961038961039,0.0162337662337662,0.0487012987012987,0.0422077922077922,0.0324675324675325,0.0357142857142857,0.0454545454545455,0.0454545454545455,0.038961038961039,0.0357142857142857,0.0227272727272727,0.00974025974025974,0.025974025974026,0.0227272727272727,0.0194805194805195,0.00974025974025974,0.00649350649350649
"19",0.0681818181818182,0.0227272727272727,0.0454545454545455,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0681818181818182,0.0454545454545455,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0454545454545455,0.0681818181818182,0.0227272727272727,0.0227272727272727,0.0454545454545455,0,0.0227272727272727,0,0.0227272727272727,0,0.0454545454545455,0.0454545454545455,0.0227272727272727,0,0,0,0.0227272727272727,0.0909090909090909
"20",0.0196078431372549,0.0196078431372549,0.0147058823529412,0.00490196078431373,0.00980392156862745,0.0196078431372549,0.0294117647058824,0.0245098039215686,0.0245098039215686,0.0245098039215686,0.0441176470588235,0.0392156862745098,0.0147058823529412,0.0392156862745098,0.0294117647058824,0.0294117647058824,0.0392156862745098,0.0245098039215686,0.0343137254901961,0.0588235294117647,0.053921568627451,0.0392156862745098,0.0294117647058824,0.0441176470588235,0.0343137254901961,0.0343137254901961,0.0294117647058824,0.0490196078431373,0.053921568627451,0.053921568627451,0.0294117647058824,0.00490196078431373
"21",0.024390243902439,0.0304878048780488,0.0487804878048781,0.0487804878048781,0.0487804878048781,0.0304878048780488,0.0365853658536585,0.0365853658536585,0.0365853658536585,0.0548780487804878,0.0426829268292683,0.0304878048780488,0.0365853658536585,0.0365853658536585,0.0365853658536585,0.0304878048780488,0.0182926829268293,0.0304878048780488,0.0548780487804878,0.0121951219512195,0.024390243902439,0.024390243902439,0.0487804878048781,0.024390243902439,0.0365853658536585,0.0182926829268293,0.0182926829268293,0.0121951219512195,0.0304878048780488,0.0121951219512195,0.0182926829268293,0.00609756097560976
"22",0.0227272727272727,0.0227272727272727,0,0,0,0.0227272727272727,0.113636363636364,0,0,0.0909090909090909,0.0681818181818182,0,0,0.0681818181818182,0,0.113636363636364,0.0681818181818182,0,0.0227272727272727,0.0227272727272727,0.0227272727272727,0,0.0454545454545455,0.0227272727272727,0,0.0681818181818182,0.0681818181818182,0,0.0454545454545455,0.0227272727272727,0.0681818181818182,0
"23",0,0.0227272727272727,0.0454545454545455,0,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0681818181818182,0,0.0454545454545455,0.0227272727272727,0.0454545454545455,0.0227272727272727,0.0681818181818182,0.0227272727272727,0.0227272727272727,0,0.0681818181818182,0.0454545454545455,0.0454545454545455,0.0227272727272727,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0227272727272727,0,0,0.0454545454545455,0.0681818181818182,0.0454545454545455,0,0
"24",0.00974025974025974,0.012987012987013,0.0324675324675325,0.0487012987012987,0.025974025974026,0.012987012987013,0.0227272727272727,0.0292207792207792,0.038961038961039,0.0454545454545455,0.038961038961039,0.0227272727272727,0.0454545454545455,0.0454545454545455,0.0162337662337662,0.0324675324675325,0.038961038961039,0.0357142857142857,0.025974025974026,0.0487012987012987,0.0551948051948052,0.0292207792207792,0.0324675324675325,0.0616883116883117,0.0227272727272727,0.0487012987012987,0.0194805194805195,0.025974025974026,0.0227272727272727,0.0194805194805195,0.0194805194805195,0.012987012987013
"25",0,0.0227272727272727,0.0340909090909091,0.0511363636363636,0.0397727272727273,0.0227272727272727,0.0397727272727273,0.0397727272727273,0.0340909090909091,0.0511363636363636,0.0284090909090909,0.0170454545454545,0.0568181818181818,0.0397727272727273,0.0227272727272727,0.0340909090909091,0.0511363636363636,0.0340909090909091,0.00568181818181818,0.0284090909090909,0.0397727272727273,0.0113636363636364,0.0170454545454545,0.0568181818181818,0.0170454545454545,0.0511363636363636,0.0454545454545455,0.0227272727272727,0.00568181818181818,0.0170454545454545,0.0454545454545455,0.0170454545454545
"26",0.012987012987013,0.00974025974025974,0.0194805194805195,0.0162337662337662,0.0227272727272727,0.00974025974025974,0.0292207792207792,0.0194805194805195,0.0194805194805195,0.0422077922077922,0.038961038961039,0.0194805194805195,0.0162337662337662,0.0324675324675325,0.025974025974026,0.025974025974026,0.0292207792207792,0.025974025974026,0.0487012987012987,0.0324675324675325,0.038961038961039,0.025974025974026,0.0422077922077922,0.0357142857142857,0.0324675324675325,0.0292207792207792,0.0422077922077922,0.0454545454545455,0.0616883116883117,0.0454545454545455,0.0422077922077922,0.0616883116883117
"27",0.0779220779220779,0.0649350649350649,0.0616883116883117,0.0551948051948052,0.0649350649350649,0.0649350649350649,0.0454545454545455,0.0422077922077922,0.025974025974026,0.0422077922077922,0.0357142857142857,0.0292207792207792,0.0357142857142857,0.038961038961039,0.0357142857142857,0.0422077922077922,0.0292207792207792,0.0194805194805195,0.0162337662337662,0.025974025974026,0.0162337662337662,0.00649350649350649,0.0194805194805195,0.025974025974026,0.012987012987013,0.0292207792207792,0.00974025974025974,0.00649350649350649,0.00649350649350649,0.00324675324675325,0.00649350649350649,0.00324675324675325
"28",0.0426829268292683,0.0426829268292683,0.0426829268292683,0.0304878048780488,0.024390243902439,0.0426829268292683,0.0365853658536585,0.0609756097560976,0.0304878048780488,0.0365853658536585,0.0121951219512195,0.024390243902439,0.0487804878048781,0.0304878048780488,0.024390243902439,0.0548780487804878,0.0365853658536585,0.0609756097560976,0.0304878048780488,0.0487804878048781,0.0121951219512195,0.024390243902439,0.0548780487804878,0.024390243902439,0.024390243902439,0.0487804878048781,0.00609756097560976,0.0182926829268293,0.0121951219512195,0.00609756097560976,0.00609756097560976,0
"29",0.0078125,0.0234375,0.0234375,0.0078125,0.03125,0.0234375,0.0546875,0.0234375,0.015625,0.0546875,0.0703125,0.0234375,0.0078125,0.046875,0.0390625,0.046875,0.03125,0.0234375,0.046875,0.03125,0.0546875,0.0234375,0.0234375,0.046875,0.0390625,0.046875,0.0234375,0.0234375,0.0234375,0.015625,0.03125,0.015625
"30",0,0.0227272727272727,0.0454545454545455,0.0227272727272727,0.0454545454545455,0.0227272727272727,0.0227272727272727,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0227272727272727,0.0681818181818182,0.0227272727272727,0.0454545454545455,0.0681818181818182,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0454545454545455,0,0.0454545454545455,0.0454545454545455,0.0681818181818182,0.0227272727272727,0.0227272727272727,0,0.0227272727272727,0,0.0454545454545455,0.0227272727272727,0.0227272727272727,0.0227272727272727
"31",0.548701298701299,0.0324675324675325,0.012987012987013,0.00974025974025974,0.00974025974025974,0.0357142857142857,0.025974025974026,0.00324675324675325,0,0.00649350649350649,0.00649350649350649,0,0,0.0162337662337662,0,0.0292207792207792,0.0292207792207792,0.00649350649350649,0.00324675324675325,0.00649350649350649,0.00974025974025974,0.00324675324675325,0.012987012987013,0.00974025974025974,0.00324675324675325,0.0227272727272727,0.025974025974026,0.00324675324675325,0.00974025974025974,0.00974025974025974,0.025974025974026,0.0811688311688312
"32",0.00324675324675325,0.012987012987013,0.0292207792207792,0.038961038961039,0.038961038961039,0.012987012987013,0.0324675324675325,0.0324675324675325,0.0551948051948052,0.0487012987012987,0.0422077922077922,0.0454545454545455,0.0422077922077922,0.038961038961039,0.0551948051948052,0.0227272727272727,0.038961038961039,0.0227272727272727,0.0324675324675325,0.038961038961039,0.0487012987012987,0.0357142857142857,0.0292207792207792,0.0357142857142857,0.0422077922077922,0.0194805194805195,0.012987012987013,0.012987012987013,0.0227272727272727,0.0324675324675325,0.012987012987013,0.00974025974025974
"33",0,0,0.0227272727272727,0.0454545454545455,0,0,0.0227272727272727,0.0227272727272727,0.0681818181818182,0.0681818181818182,0.0227272727272727,0.0227272727272727,0.0454545454545455,0.0227272727272727,0.0227272727272727,0.0681818181818182,0.0454545454545455,0.0454545454545455,0,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0.0227272727272727,0.0454545454545455,0.0681818181818182,0.0454545454545455,0.0454545454545455,0,0.0227272727272727,0.0454545454545455,0.0227272727272727
"34",0,0.0288461538461538,0.0192307692307692,0.0480769230769231,0.0288461538461538,0.0288461538461538,0.0288461538461538,0.0288461538461538,0.0480769230769231,0.0192307692307692,0.00961538461538462,0.0288461538461538,0.0576923076923077,0.0192307692307692,0.0288461538461538,0.0192307692307692,0.0480769230769231,0.0576923076923077,0.0288461538461538,0.0288461538461538,0.0288461538461538,0.0576923076923077,0.0384615384615385,0.0384615384615385,0.0576923076923077,0.0384615384615385,0.0384615384615385,0.0192307692307692,0,0.0288461538461538,0.0384615384615385,0.00961538461538462
"35",0.0227272727272727,0.0324675324675325,0.0422077922077922,0.051948051948052,0.0454545454545455,0.0324675324675325,0.038961038961039,0.025974025974026,0.0357142857142857,0.0487012987012987,0.051948051948052,0.038961038961039,0.0357142857142857,0.0487012987012987,0.0292207792207792,0.0357142857142857,0.025974025974026,0.0292207792207792,0.038961038961039,0.0292207792207792,0.038961038961039,0.038961038961039,0.0357142857142857,0.038961038961039,0.0324675324675325,0.025974025974026,0.00649350649350649,0.00974025974025974,0.0162337662337662,0.00974025974025974,0.00649350649350649,0
"36",0.025974025974026,0.025974025974026,0.0227272727272727,0.0324675324675325,0.0292207792207792,0.025974025974026,0.0422077922077922,0.0324675324675325,0.0422077922077922,0.038961038961039,0.0422077922077922,0.0324675324675325,0.0422077922077922,0.0454545454545455,0.038961038961039,0.0324675324675325,0.038961038961039,0.0227272727272727,0.0194805194805195,0.0292207792207792,0.038961038961039,0.0227272727272727,0.0227272727272727,0.0422077922077922,0.0292207792207792,0.0292207792207792,0.0324675324675325,0.0227272727272727,0.0227272727272727,0.0324675324675325,0.0324675324675325,0.00974025974025974
"37",0.0214285714285714,0.0214285714285714,0.0357142857142857,0.0214285714285714,0.0214285714285714,0.0214285714285714,0.0214285714285714,0.0642857142857143,0.0428571428571429,0.0357142857142857,0.0142857142857143,0.0571428571428571,0.05,0.0214285714285714,0.0428571428571429,0.0357142857142857,0.0285714285714286,0.0428571428571429,0.0214285714285714,0.0428571428571429,0.0214285714285714,0.0357142857142857,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0428571428571429,0.0214285714285714,0.0357142857142857,0.0214285714285714,0.0285714285714286,0.0214285714285714,0.0214285714285714
"38",0,0.0227272727272727,0.0162337662337662,0.0162337662337662,0.012987012987013,0.0227272727272727,0.0324675324675325,0.0357142857142857,0.0292207792207792,0.025974025974026,0.0324675324675325,0.0487012987012987,0.0357142857142857,0.0357142857142857,0.025974025974026,0.0357142857142857,0.0357142857142857,0.038961038961039,0.0357142857142857,0.0454545454545455,0.0357142857142857,0.051948051948052,0.038961038961039,0.0422077922077922,0.0324675324675325,0.0422077922077922,0.0292207792207792,0.038961038961039,0.0357142857142857,0.0324675324675325,0.0292207792207792,0.00649350649350649
"39",0.0551948051948052,0.0324675324675325,0.0292207792207792,0.0162337662337662,0.0162337662337662,0.0324675324675325,0.0227272727272727,0.0292207792207792,0.0292207792207792,0.0194805194805195,0.051948051948052,0.0422077922077922,0.0162337662337662,0.051948051948052,0.0292207792207792,0.0357142857142857,0.0194805194805195,0.0292207792207792,0.038961038961039,0.0227272727272727,0.0487012987012987,0.0422077922077922,0.038961038961039,0.0324675324675325,0.0292207792207792,0.0162337662337662,0.0227272727272727,0.025974025974026,0.0357142857142857,0.025974025974026,0.0227272727272727,0.038961038961039
"40",0.0162337662337662,0.0357142857142857,0.0324675324675325,0.0292207792207792,0.0324675324675325,0.0357142857142857,0.0454545454545455,0.0357142857142857,0.0227272727272727,0.0422077922077922,0.0292207792207792,0.0194805194805195,0.0324675324675325,0.0487012987012987,0.025974025974026,0.0454545454545455,0.0357142857142857,0.0422077922077922,0.0324675324675325,0.0357142857142857,0.0194805194805195,0.0227272727272727,0.051948051948052,0.0292207792207792,0.0324675324675325,0.025974025974026,0.0227272727272727,0.0227272727272727,0.0324675324675325,0.0324675324675325,0.0227272727272727,0.00974025974025974
"41",0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0294117647058824,0.0147058823529412,0.0147058823529412,0.0588235294117647,0.0294117647058824,0.0441176470588235,0.0588235294117647,0.0441176470588235,0.0147058823529412,0.0441176470588235,0.0441176470588235,0.0294117647058824,0.0588235294117647,0.0294117647058824,0.0441176470588235,0.0441176470588235,0.0147058823529412,0.0147058823529412,0.0294117647058824,0.0441176470588235,0.0147058823529412,0.0294117647058824,0.0294117647058824,0.0441176470588235,0.0294117647058824,0.0294117647058824,0.0294117647058824,0.0441176470588235,0
"42",0.00324675324675325,0.0162337662337662,0.0324675324675325,0.0454545454545455,0.0292207792207792,0.0162337662337662,0.0357142857142857,0.025974025974026,0.051948051948052,0.0487012987012987,0.0454545454545455,0.051948051948052,0.038961038961039,0.0357142857142857,0.0357142857142857,0.038961038961039,0.0324675324675325,0.0227272727272727,0.0551948051948052,0.0292207792207792,0.0422077922077922,0.0487012987012987,0.0454545454545455,0.0292207792207792,0.0324675324675325,0.0324675324675325,0.012987012987013,0.00974025974025974,0.0324675324675325,0.00974025974025974,0.012987012987013,0
"43",0,0.0714285714285714,0,0,0,0.0714285714285714,0.0714285714285714,0.0178571428571429,0.0178571428571429,0,0.0357142857142857,0,0.0357142857142857,0.0357142857142857,0.0178571428571429,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0,0.0178571428571429,0.0357142857142857,0.0178571428571429,0.0357142857142857,0.0535714285714286,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0714285714285714
"44",0.0181818181818182,0.0136363636363636,0.0272727272727273,0.0409090909090909,0.0181818181818182,0.0136363636363636,0.0181818181818182,0.0454545454545455,0.0681818181818182,0.0318181818181818,0.0545454545454545,0.0681818181818182,0.0636363636363636,0.05,0.0454545454545455,0.0272727272727273,0.0136363636363636,0.0318181818181818,0.0454545454545455,0.00909090909090909,0.0454545454545455,0.0545454545454545,0.0409090909090909,0.0409090909090909,0.0318181818181818,0.0181818181818182,0.0136363636363636,0.00909090909090909,0.0181818181818182,0.00454545454545455,0.0136363636363636,0.00454545454545455
"45",0.0319148936170213,0.0319148936170213,0.0212765957446809,0.0478723404255319,0.0531914893617021,0.0319148936170213,0.0531914893617021,0.0212765957446809,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0319148936170213,0.0478723404255319,0.0372340425531915,0.0478723404255319,0.0212765957446809,0.0425531914893617,0.0212765957446809,0.0319148936170213,0.0212765957446809,0.0319148936170213,0.0319148936170213,0.0265957446808511,0.0372340425531915,0.0478723404255319,0.0212765957446809,0.0212765957446809,0,0.00531914893617021,0.0212765957446809,0.0159574468085106,0.0159574468085106
"46",0.0162337662337662,0.012987012987013,0.0324675324675325,0.0357142857142857,0.0227272727272727,0.012987012987013,0.0194805194805195,0.038961038961039,0.0487012987012987,0.038961038961039,0.0357142857142857,0.0194805194805195,0.0422077922077922,0.038961038961039,0.0357142857142857,0.0292207792207792,0.025974025974026,0.0454545454545455,0.038961038961039,0.025974025974026,0.0422077922077922,0.025974025974026,0.0422077922077922,0.0357142857142857,0.0422077922077922,0.025974025974026,0.0324675324675325,0.0324675324675325,0.0292207792207792,0.0324675324675325,0.0324675324675325,0.00974025974025974
"47",0.136363636363636,0.0649350649350649,0.0876623376623377,0.0746753246753247,0.0714285714285714,0.0649350649350649,0.0162337662337662,0.0422077922077922,0.0324675324675325,0.038961038961039,0.0292207792207792,0.0324675324675325,0.0324675324675325,0.0357142857142857,0.0292207792207792,0.0324675324675325,0.00649350649350649,0.0227272727272727,0.00974025974025974,0.00974025974025974,0.0194805194805195,0.012987012987013,0.0162337662337662,0.0194805194805195,0.00974025974025974,0.0162337662337662,0.00974025974025974,0.00974025974025974,0.00324675324675325,0.00324675324675325,0.00974025974025974,0
"48",0.00324675324675325,0.012987012987013,0.0162337662337662,0.0292207792207792,0.0162337662337662,0.012987012987013,0.025974025974026,0.051948051948052,0.0487012987012987,0.0292207792207792,0.0357142857142857,0.0649350649350649,0.0616883116883117,0.0487012987012987,0.0357142857142857,0.025974025974026,0.0324675324675325,0.0422077922077922,0.025974025974026,0.0324675324675325,0.0422077922077922,0.0551948051948052,0.038961038961039,0.0551948051948052,0.025974025974026,0.0324675324675325,0.0194805194805195,0.0194805194805195,0.0162337662337662,0.0162337662337662,0.0194805194805195,0.00649350649350649
"49",0.0227272727272727,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0,0.0454545454545455,0,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0227272727272727,0.0227272727272727,0,0,0.0227272727272727,0,0.0454545454545455,0.0227272727272727,0.0454545454545455,0.0454545454545455,0.0227272727272727,0.0454545454545455,0.0454545454545455,0
"50",0.0227272727272727,0.0454545454545455,0.0227272727272727,0.0227272727272727,0,0.0227272727272727,0.0227272727272727,0.0681818181818182,0.0681818181818182,0,0,0.113636363636364,0.0681818181818182,0,0.0681818181818182,0.0227272727272727,0.0454545454545455,0.0227272727272727,0,0.0227272727272727,0.0227272727272727,0.0681818181818182,0,0.0227272727272727,0.0227272727272727,0.0454545454545455,0.0454545454545455,0.0227272727272727,0,0.0227272727272727,0.0454545454545455,0.0227272727272727
"51",0,0.0357142857142857,0,0,0,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0535714285714286,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.0357142857142857,0,0.0535714285714286,0.0357142857142857,0.0178571428571429,0,0.0357142857142857,0.0178571428571429,0.0178571428571429,0.0535714285714286,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.0357142857142857,0
